time_s,conductivity,motor1_proportion,motor1_speed,motor2_speed
5.7564,1118.000000,0.767000,2301.0000,0.0000
5.8070,1184.000000,0.779333,2338.0000,0.0000
5.8518,1220.000000,0.791667,2375.0000,0.0000
5.9035,1400.000000,0.822667,2468.0000,0.0000
5.9525,1400.000000,0.829000,2487.0000,0.0000
6.0067,1446.000000,0.835000,2505.0000,0.0000
6.0524,1442.000000,0.841333,2524.0000,0.0000
6.1049,1460.000000,0.847333,2542.0000,0.0000
6.1518,1476.000000,0.853667,2561.0000,0.0000
6.2059,1546.000000,0.859667,2579.0000,0.0000
6.2525,1546.000000,0.866000,2598.0000,0.0000
6.3067,1628.000000,0.872000,2616.0000,0.0000
6.3518,1644.000000,0.878333,2635.0000,0.0000
6.4052,1658.000000,0.884667,2654.0000,0.0000
6.4518,1718.000000,0.890667,2672.0000,0.0000
6.5021,1766.000000,0.897000,2691.0000,0.0000
6.5520,1766.000000,0.903000,2709.0000,0.0000
6.6065,1770.000000,0.909333,2728.0000,0.0000
6.6524,1820.000000,0.915333,2746.0000,0.0000
6.7058,1926.000000,0.921667,2765.0000,0.0000
6.7524,2020.000000,0.928000,2784.0000,0.0000
6.8060,2054.000000,0.934000,2802.0000,0.0000
6.8515,2054.000000,0.940333,2821.0000,0.0000
6.9025,2184.000000,0.946667,2840.0000,0.0000
6.9519,2248.000000,0.952667,2858.0000,0.0000
7.0018,2258.000000,0.959000,2877.0000,0.0000
7.0524,2314.000000,0.965000,2895.0000,0.0000
7.1023,2370.000000,0.971333,2914.0000,0.0000
7.1515,2370.000000,0.977333,2932.0000,0.0000
7.2061,2446.000000,0.983667,2951.0000,0.0000
7.2523,2460.000000,0.990000,2970.0000,0.0000
7.3048,2474.000000,0.996000,2988.0000,0.0000
7.3516,2570.000000,0.000000,0.0000,0.0000
7.4060,2502.000000,0.000000,0.0000,0.0000
7.4518,2502.000000,0.000000,0.0000,0.0000
7.5064,2476.000000,0.000000,0.0000,0.0000
7.5520,2468.000000,0.000000,0.0000,0.0000
7.6067,2476.000000,0.000000,0.0000,0.0000
7.6524,2474.000000,0.000000,0.0000,0.0000
7.7047,2486.000000,0.000000,0.0000,0.0000
7.7521,2486.000000,0.000000,0.0000,0.0000
7.8059,2468.000000,0.000000,0.0000,0.0000
7.8523,2480.000000,0.000000,0.0000,0.0000
7.9062,2490.000000,0.000000,0.0000,0.0000
7.9514,2490.000000,0.000000,0.0000,0.0000
8.0067,2476.000000,0.000000,0.0000,0.0000
8.0517,2476.000000,0.000000,0.0000,0.0000
8.1061,2474.000000,0.000000,0.0000,0.0000
8.1521,2474.000000,0.000000,0.0000,0.0000
8.2063,2474.000000,0.000000,0.0000,0.0000
8.2519,2466.000000,0.000000,0.0000,0.0000
8.3017,2490.000000,0.000000,0.0000,0.0000
8.3519,2490.000000,0.000000,0.0000,0.0000
8.4018,2474.000000,0.000000,0.0000,0.0000
8.4524,2468.000000,0.000000,0.0000,0.0000
8.5021,2466.000000,0.000000,0.0000,0.0000
8.5518,2474.000000,0.000000,0.0000,0.0000
8.6019,2474.000000,0.000000,0.0000,0.0000
8.6515,2474.000000,0.000000,0.0000,0.0000
8.7015,2476.000000,0.000000,0.0000,0.0000
8.7522,2474.000000,0.000000,0.0000,0.0000
8.8019,2486.000000,0.000000,0.0000,0.0000
8.8523,2474.000000,0.000000,0.0000,0.0000
8.9037,2474.000000,0.000000,0.0000,0.0000
8.9524,2474.000000,0.000000,0.0000,0.0000
9.0046,2476.000000,0.000000,0.0000,0.0000
9.0544,2466.000000,0.000000,0.0000,0.0000
9.1016,24.000000,0.000000,0.0000,0.0000
9.1515,2474.000000,0.000000,0.0000,0.0000
